source_path,stem,category,cat_idx,binary_label
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery150_x264_230.npz,Robbery150_x264_230,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary088_x264_303.npz,Burglary088_x264_303,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos340_x264_166.npz,Normal_Videos340_x264_166,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos020_x264_29.npz,Normal_Videos020_x264_29,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos211_x264_519.npz,Normal_Videos211_x264_519,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Fighting\Fighting004_x264_1048.npz,Fighting004_x264_1048,Fighting,6,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents094_x264_112.npz,RoadAccidents094_x264_112,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism019_x264_127.npz,Vandalism019_x264_127,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos135_x264_110.npz,Normal_Videos135_x264_110,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos684_x264_1127.npz,Normal_Videos684_x264_1127,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents097_x264_239.npz,RoadAccidents097_x264_239,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos568_x264_442.npz,Normal_Videos568_x264_442,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos764_x264_224.npz,Normal_Videos764_x264_224,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos127_x264_111.npz,Normal_Videos127_x264_111,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents148_x264_1128.npz,RoadAccidents148_x264_1128,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos437_x264_180.npz,Normal_Videos437_x264_180,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos230_x264_29.npz,Normal_Videos230_x264_29,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos466_x264_128.npz,Normal_Videos466_x264_128,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos167_x264_97.npz,Normal_Videos167_x264_97,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing004_x264_415.npz,Stealing004_x264_415,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos840_x264_30.npz,Normal_Videos840_x264_30,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos341_x264_54.npz,Normal_Videos341_x264_54,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse043_x264_239.npz,Abuse043_x264_239,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery038_x264_114.npz,Robbery038_x264_114,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery055_x264_596.npz,Robbery055_x264_596,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos839_x264_21.npz,Normal_Videos839_x264_21,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos044_x264_156.npz,Normal_Videos044_x264_156,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing054_x264_166.npz,Stealing054_x264_166,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson030_x264_313.npz,Arson030_x264_313,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing037_x264_297.npz,Stealing037_x264_297,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos838_x264_229.npz,Normal_Videos838_x264_229,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos692_x264_112.npz,Normal_Videos692_x264_112,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos134_x264_278.npz,Normal_Videos134_x264_278,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery084_x264_200.npz,Robbery084_x264_200,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos156_x264_45.npz,Normal_Videos156_x264_45,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos412_x264_40.npz,Normal_Videos412_x264_40,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing027_x264_118.npz,Stealing027_x264_118,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault014_x264_118.npz,Assault014_x264_118,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse027_x264_272.npz,Abuse027_x264_272,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos172_x264_740.npz,Normal_Videos172_x264_740,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos921_x264_107.npz,Normal_Videos921_x264_107,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary006_x264_557.npz,Burglary006_x264_557,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos487_x264_22.npz,Normal_Videos487_x264_22,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Shoplifting\Shoplifting012_x264_1464.npz,Shoplifting012_x264_1464,Shoplifting,11,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos465_x264_185.npz,Normal_Videos465_x264_185,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos705_x264_17.npz,Normal_Videos705_x264_17,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism047_x264_154.npz,Vandalism047_x264_154,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos815_x264_168.npz,Normal_Videos815_x264_168,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos661_x264_36.npz,Normal_Videos661_x264_36,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos650_x264_81.npz,Normal_Videos650_x264_81,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson045_x264_232.npz,Arson045_x264_232,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Shoplifting\Shoplifting045_x264_102.npz,Shoplifting045_x264_102,Shoplifting,11,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos741_x264_350.npz,Normal_Videos741_x264_350,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Shooting\Shooting041_x264_87.npz,Shooting041_x264_87,Shooting,10,1
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism029_x264_27.npz,Vandalism029_x264_27,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism003_x264_90.npz,Vandalism003_x264_90,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing088_x264npz_802.npz,Stealing088_x264npz_802,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos011_x264_55.npz,Normal_Videos011_x264_55,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault019_x264_157.npz,Assault019_x264_157,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos253_x264_31.npz,Normal_Videos253_x264_31,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos677_x264_162.npz,Normal_Videos677_x264_162,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary062_x264_702.npz,Burglary062_x264_702,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery107_x264_104.npz,Robbery107_x264_104,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery071_x264_97.npz,Robbery071_x264_97,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos405_x264_65.npz,Normal_Videos405_x264_65,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism033_x264_141.npz,Vandalism033_x264_141,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos950_x264_149.npz,Normal_Videos950_x264_149,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents030_x264_80.npz,RoadAccidents030_x264_80,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse038_x264_52.npz,Abuse038_x264_52,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos005_x264_23.npz,Normal_Videos005_x264_23,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos676_x264_361.npz,Normal_Videos676_x264_361,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing109_x264_589.npz,Stealing109_x264_589,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing018_x264_127.npz,Stealing018_x264_127,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos443_x264_111.npz,Normal_Videos443_x264_111,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse024_x264_63.npz,Abuse024_x264_63,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents048_x264npz_152.npz,RoadAccidents048_x264npz_152,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery139_x264_60.npz,Robbery139_x264_60,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents150_x264_93.npz,RoadAccidents150_x264_93,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing047_x264_84.npz,Stealing047_x264_84,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents056_x264_56.npz,RoadAccidents056_x264_56,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism030_x264_89.npz,Vandalism030_x264_89,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse011_x264_225.npz,Abuse011_x264_225,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos755_x264_101.npz,Normal_Videos755_x264_101,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary080_x264_71.npz,Burglary080_x264_71,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos148_x264_38.npz,Normal_Videos148_x264_38,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos653_x264_65.npz,Normal_Videos653_x264_65,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing048_x264_472.npz,Stealing048_x264_472,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents039_x264_23.npz,RoadAccidents039_x264_23,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos774_x264_113.npz,Normal_Videos774_x264_113,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents107_x264_66.npz,RoadAccidents107_x264_66,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism043_x264_202.npz,Vandalism043_x264_202,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos648_x264_66.npz,Normal_Videos648_x264_66,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos138_x264_8009_7.npz,Normal_Videos138_x264_8009_7,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery021_x264_513.npz,Robbery021_x264_513,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos035_x264_1150.npz,Normal_Videos035_x264_1150,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery091_x264_118.npz,Robbery091_x264_118,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos682_x264_473.npz,Normal_Videos682_x264_473,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary011_x264_121.npz,Burglary011_x264_121,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse050_x264_303.npz,Abuse050_x264_303,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary066_x264_137.npz,Burglary066_x264_137,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Shooting\Shooting005_x264_333.npz,Shooting005_x264_333,Shooting,10,1
G:\event_frame_duration533326\event_frame_duration533326\Arrest\Arrest032_x264_103.npz,Arrest032_x264_103,Arrest,1,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos916_x264_15.npz,Normal_Videos916_x264_15,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos198_x264_139.npz,Normal_Videos198_x264_139,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos743_x264_358.npz,Normal_Videos743_x264_358,Normal_Videos,7,0
