source_path,label
G:\Capstone\data\violence_data\fight\rwf_train_fight_Jq8neqBlL2Y_2_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_a7gBQaAFEtw_4_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_8bEO4LGr_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Mv3d3zJy_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_48J5lk4QcpE_1_01.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi048_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_emGsAcqs_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_dOM7frJMFbc_2_03.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi146_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_lUjx4FXvv34_0_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_kMI2JME3Aag_1_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_a2qLzOu_n0s_1_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_aQysMqg0K7M_3_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_oowA6LToeTE_0_09.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi122_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight__q5Nwh4Z6ao_7_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_gR4OsEPl894_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_FXC43fACfPc_0_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_dxzvtJ4gPC0_1_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_2KvkZ4yo_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_GqDA8E4j_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_R1A_AxUKosk_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_a2qLzOu_n0s_3_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_4yTlGiDoxBo_3_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_RTDSFDSA_677_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Isob76kh_0_01.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi023_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_wXHEbfck_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_eifiXLWYul8_0_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_CqJB8ZWLZ-o_1_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_zZHTBiER_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_PFw7SeFOD04_1_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_xW8Esfp9_0_02.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi010_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_4HH7yMU8y9A_1_05.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi019_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_ThiaJUQ8_1_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_lUjx4FXvv34_1_04.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi143_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_1O4KGHbRt3M_1_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_dP20avzQAf8_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_oIEZ45OCmAw_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi127_01.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi119_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_bQHNsRpQOIE_1_07.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi073_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Km94kW0O_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_umOs1WLBkuo_1_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6MSwCc0a_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_pKOUG5AqLpY_1_08.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi080_04.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi092_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_fK7CSrQ6OpM_1_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_PTy2vx8Ejas_2_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_FPU7QpO4_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_oIEZ45OCmAw_1_04.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi085_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_ThiaJUQ8_2_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_GVdnjHyU_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_4yzwSsis_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_cErr6pCN_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_RbpXgk5M1S0_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Fk3lg4wG_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_mHY487R6_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_trhfd_1015_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_lmfaDmCCRoY_6_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_mbW7VkAf6Yk_2_01.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi093_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_3TQqO4N8_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi104_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_5CwYc67y_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_NxtwlqSnLbY_1_03.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi107_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_4yTlGiDoxBo_1_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi132_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_OTVE3eLAuUM_2_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_nj9Rc3lY_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_6Rl7q_kXYbg_1_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_lx4TN9dS_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_L9tYVvJY_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_T56HlypCEyU_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_24E0xYYUz44_2_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_trhfd_1017_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_N1Q9v-saJ_g_1_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_fwEk96k8g_I_1_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_4HH7yMU8y9A_0_08.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi087_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Kx5lWLPZ0Y0_1_08.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi122_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_NpznjZe7A2M_0_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight__q5Nwh4Z6ao_10_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_2sy_eLpH-PI_1_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_H_VQJU0Bqpc_1_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_PlHzsigAFas_7_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_FKl98mfo_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_DIsQwAdR8MI_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_dfsafsghg_326_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_uLGOlxvv_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_6Rl7q_kXYbg_0_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_zuCTuKvj_3_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_gNIohJfdvEc_0_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_7KXPekwe_0_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_dBkszzm-7mw_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi059_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_i7MJRWrW_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi089_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ZPhVyVZt_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_24E0xYYUz44_7_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_dOM7frJMFbc_1_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_хжВцЮЬф╕НцШпчЫСцОз%2Cш░Бф╝ЪчЫ╕ф┐бх░Пф╝Щф╕║ф║ЖцЙУцЮ╢чЫ┤цОеф╗Оф║Мце╝ш╖│ф╕ЛхО╗_urlgot_254_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_AEGjLggu_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_VjDGXzWt_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_vJDAaUzYOi8_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_rYE6iUUF_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_s-jW4cyavW0_0_05.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi059_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6Dej3-k3MRE_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Ou8ssKOQzI0_1_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_NPeKBgURcxI_2_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_хжВцЮЬф╕НцШпчЫСцОз%2Cш░Бф╝ЪчЫ╕ф┐бх░Пф╝Щф╕║ф║ЖцЙУцЮ╢чЫ┤цОеф╗Оф║Мце╝ш╖│ф╕ЛхО╗_urlgot_254_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_a2qLzOu_n0s_1_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_eF5S8iGLAm4_1_07.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi009_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_1Kbw1bUw_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_IynvwHe9W3U_1_07.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi091_06.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi103_02.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi038_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_FZDDNtcaBcw_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi109_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_hgMpDK55_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_u2Lkzfb0_3_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_uKFI67bUzfg_0_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_ug2tQMG8DC0_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_K_7hT4N2QCE_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_s3gaPKuW_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi055_05.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi033_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Jq8neqBlL2Y_3_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_yDKfgkb2_0_09.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi038_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_H_VQJU0Bqpc_2_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_bqZo64e6_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight__q5Nwh4Z6ao_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_xKq3hlefCUI_1_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_X3mPJLe9_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ZIj9BzT4_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_iRnSE1TL_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_yldWawWf_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_6Rl7q_kXYbg_4_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HW48LUZKOL4_2_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_7LnoFKSl2rs_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi134_07.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi110_08.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi104_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_1060314ф╕нхгвхдйцЩЯщЖлщЩвцАеши║ходцЪ┤хКЫф║Лф╗╢я╝ИхНЮщЗСх│░я╝Й_17_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Y4KiQpCP_0_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_dBkszzm-7mw_0_03.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi104_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_vQKHxtrdEHM_7_06.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi099_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_g3QdfSDk_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_ar5ns2zW4lY_1_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_24E0xYYUz44_2_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_tILABXoHE7s_2_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_4RqDG4I4iAk_6_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_NxtwlqSnLbY_1_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_F7W6PQ3V3y8_1_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_F7W6PQ3V3y8_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_as4zD6d86q0_2_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_6TDF_12_09.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi135_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_z19nkHMw_1_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_jTbvVbkUaPM_4_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_24E0xYYUz44_1_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_E0Huf4Qi0JE_1_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_zWrAqXFn_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi074_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_HW48LUZKOL4_2_02.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi099_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_jgjAKGZW_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_0vasozvJYvk_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_SNGRni0hBUM_0_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_videoplayback (2)_74_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_UvLAudRA91Y_2_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_b6XfVAZC9Zs_0_01.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi029_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_tILABXoHE7s_4_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_kExp3yhspR0_2_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_F7W6PQ3V3y8_2_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_F7W6PQ3V3y8_10_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_BCVBVC_264_07.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi004_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_snhUvpXC_0_06.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi075_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_LiCakkNH_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_d1b2n9qX_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi008_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_4RqDG4I4iAk_5_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_jmZqmYnH_1_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_MX77f2TD_0_00.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi138_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_N1Q9v-saJ_g_1_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_1OXrIaQK_0_01.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi050_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight__6-B11R9FJM_2_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight__q5Nwh4Z6ao_2_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_JwTPruSFTjk_1_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_R1A_AxUKosk_0_01.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi064_04.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi130_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_oW8ySS0rN4Y_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_C8wt47cphU8_1_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_tILABXoHE7s_0_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_aGfwZ3E4_0_08.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi046_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_GafFu4IZtIA_1_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_UvLAudRA91Y_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi110_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_vQKHxtrdEHM_4_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_KQTiHlA11fM_1_07.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi123_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_0lHQ2f0d_2_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_tILABXoHE7s_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Ri_poPbOu-k_1_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_0QSeuqzpcOQ_1_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_X6V5o-uCYF4_3_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi056_01.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi092_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_KOaUqaC8_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_rp9hJAQE_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_1A3zEkCHBl8_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_PTy2vx8Ejas_3_01.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi077_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_a2qLzOu_n0s_0_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_SXd2yu2LHv0_1_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_PqB7UvdW_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_U1Z1bVRt_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_iquSbj5Wqj0_0_08.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi072_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_ZVPU5c95_0_09.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi122_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_pU9BTy7h_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Er-sOPbvRVI_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_3OKArbzg1uc_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi082_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_UvLAudRA91Y_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi001_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_UWmcbEyn_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_VYWWsld6ibI_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_RYFG_777_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ypdSZICv_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_OAfV0xPIhZw_4_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_zuCTuKvj_2_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_EUgjFWbm_0_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_mbW7VkAf6Yk_2_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_QCgEbCBH_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_gI4u3PwG_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_OAfV0xPIhZw_3_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_4jZvTj4j_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_0_DzLlklZa0_4_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_JxpNuQop_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_wKMXI2vp_0_01.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi006_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_umOs1WLBkuo_2_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_6Dej3-k3MRE_2_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_e4U3gEDEB58_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_mx0UXBFc_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_c1bRFt0x_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Pe1uIhp4dAQ_0_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_1O4KGHbRt3M_2_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_LbYQs9oA_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi124_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_a7gBQaAFEtw_1_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_DjLWv5mr_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_jj9SJGft_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_emGsAcqs_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_a7gBQaAFEtw_1_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_MhVfgPWz_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_gHcG_c1i4uE_0_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_rn7Qjaj9_0_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_LMNJJere_0_06.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi038_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_hEjHnhy2_0_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_POGFN_432_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_wNTaSOXj_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_8pKKdS7rhXo_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_gJDvtfRrM7k_0_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_erwyrhd_339_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_N1Q9v-saJ_g_2_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_jTbvVbkUaPM_2_07.jpg,0
